identifiant;Section;Numero;Surface;hauteur;coordonnees_de_la_forme
IK109000KW0274;KW;274;89.915599982046714;7.000000000000000;POLYGON ((352933.878909185 6689109.37625816,352937.488340778 6689110.16768989,352939.263115463 6689100.27310477,352939.006946506 6689097.17257636,352938.035713906 6689086.99266091,352933.929589811 6689086.78644681,352935.026150836 6689096.51401044,352935.308123217 6689100.05809918,352933.878909185 6689109.37625816))
IK109000IP0058;IP;58;118.885211325694160;13.000000000000000;POLYGON ((353036.897193117 6689017.82172216,353037.397524073 6689019.9066661,353038.005658899 6689022.54166716,353038.924308728 6689026.60505911,353052.363317178 6689026.93623844,353051.659471008 6689018.74354287,353045.267092347 6689018.33639713,353042.75418832 6689018.14872634,353039.10139965 6689017.91607625,353036.897193117 6689017.82172216))
IK109000KW0275;KW;275;240.304107500584650;7.000000000000000;POLYGON ((352923.296643575 6689107.32146004,352933.878909185 6689109.37625816,352935.308123217 6689100.05809918,352935.026150836 6689096.51401044,352933.929589811 6689086.78644681,352923.972974336 6689086.3642322,352923.806204382 6689097.83426379,352923.352836012 6689097.86063655,352923.296643575 6689107.32146004))
IK109000IP0059;IP;59;189.785848358061940;13.000000000000000;POLYGON ((353038.924308728 6689026.60505911,353042.161236139 6689040.54750992,353045.857331896 6689040.22131685,353046.688515274 6689040.17298388,353046.899489865 6689042.49728483,353047.039534075 6689043.60179325,353050.074913714 6689043.6478186,353051.97041389 6689043.64886266,353053.714789868 6689043.65869496,353053.432888934 6689040.11460114,353052.363317178 6689026.93623844,353038.924308728 6689026.60505911))
IK109000KW0277;KW;277;430.808023818815290;0.000000000000000;POLYGON ((352908.48285969 6689087.26532073,352903.210024445 6689063.09368155,352898.342713306 6689058.9262192,352895.987392751 6689058.8407087,352891.956808305 6689058.63012772,352891.732928751 6689065.20780858,352891.698880706 6689072.44203828,352889.494688618 6689072.34773861,352888.918810579 6689079.3909596,352887.62136049 6689079.24390989,352887.091536789 6689083.16902148,352886.253908169 6689083.10648663,352886.171003947 6689086.89433269,352900.510193597 6689087.06152894,352908.48285969 6689087.26532073))
IK109000IP0060;IP;60;164.550397538641140;13.000000000000000;POLYGON ((353042.161236139 6689040.54750992,353043.086330087 6689044.72179296,353043.39039567 6689046.03929387,353044.09988164 6689049.11346272,353040.460008435 6689049.10259222,353040.386264515 6689050.44206291,353040.997208812 6689050.51780131,353040.935367398 6689055.97339238,353052.55437575 6689056.29913767,353054.472034027 6689054.07359004,353053.906417504 6689045.65032546,353053.714789868 6689043.65869496,353051.97041389 6689043.64886266,353050.074913714 6689043.6478186,353047.039534075 6689043.60179325,353046.899489865 6689042.49728483,353046.688515274 6689040.17298388,353045.857331896 6689040.22131685,353042.161236139 6689040.54750992))
IK109000KW0280;KW;280;288.363503506598870;0.000000000000000;POLYGON ((352911.650967246 6689101.32298865,352910.149851192 6689095.06818728,352908.48285969 6689087.26532073,352900.510193597 6689087.06152894,352886.171003947 6689086.89433269,352885.970124317 6689087.35108077,352885.447717711 6689096.61649976,352887.74036494 6689096.92818218,352892.828783824 6689097.07721837,352892.647257524 6689097.86663649,352897.49148906 6689099.03127079,352899.79703649 6689099.56473802,352902.946660385 6689100.27163332,352904.168544063 6689100.42308208,352911.650967246 6689101.32298865))
IK109000IP0063;IP;63;289.167719075264870;10.000000000000000;POLYGON ((353072.893430089 6689055.33901327,353083.478548869 6689054.83481316,353083.236372449 6689048.06171955,353082.984918164 6689043.73699892,353082.884588153 6689039.40349148,353081.077544499 6689039.61982465,353079.813351572 6689036.13284475,353079.093029657 6689025.04821189,353075.006216942 6689025.17457156,353070.781175114 6689025.53150172,353070.884339142 6689027.30574576,353071.628656635 6689037.49886204,353071.776954867 6689040.04933796,353072.071740423 6689043.81521318,353072.162008894 6689045.36767682,353072.295600673 6689046.36129559,353072.360078139 6689047.47019819,353072.418107859 6689048.46821055,353072.893430089 6689055.33901327))
IK109000KW0282;KW;282;204.188052845804120;7.000000000000000;POLYGON ((352865.896879561 6689116.33526682,352869.921955396 6689121.66435767,352874.847210974 6689117.70605013,352875.7843456 6689116.87267073,352878.748729144 6689115.69881822,352884.229617429 6689108.2589661,352887.74036494 6689096.92818218,352885.447717711 6689096.61649976,352883.627792574 6689096.61111262,352878.730173628 6689102.34804977,352870.783428157 6689111.71161565,352865.896879561 6689116.33526682))
IK109000IP0064;IP;64;316.170817379428120;10.000000000000000;POLYGON ((353083.478548869 6689054.83481316,353093.830535152 6689054.23292145,353093.251050799 6689049.4822124,353092.632881764 6689044.06616177,353091.047355153 6689031.14032572,353090.269805806 6689024.2870954,353089.073703409 6689024.57916966,353088.84701644 6689024.59234976,353079.703975781 6689025.12395426,353079.093029657 6689025.04821189,353079.813351572 6689036.13284475,353081.077544499 6689039.61982465,353082.884588153 6689039.40349148,353082.984918164 6689043.73699892,353083.236372449 6689048.06171955,353083.478548869 6689054.83481316))
IK109000KW0283;KW;283;281.706372750064870;7.000000000000000;POLYGON ((352869.921955396 6689121.66435767,352876.336433166 6689128.96848043,352884.343077278 6689121.93800909,352888.594742393 6689118.13016661,352891.267932204 6689115.86060722,352891.77098912 6689106.26251797,352892.191142629 6689100.45227517,352892.647257524 6689097.86663649,352892.828783824 6689097.07721837,352887.74036494 6689096.92818218,352884.229617429 6689108.2589661,352878.748729144 6689115.69881822,352875.7843456 6689116.87267073,352874.847210974 6689117.70605013,352869.921955396 6689121.66435767))
IK109000IP0065;IP;65;300.582104731647920;10.000000000000000;POLYGON ((353093.830535152 6689054.23292145,353103.735597923 6689053.76829706,353102.671548132 6689044.59515483,353102.525067045 6689043.3797548,353101.971378335 6689039.07260621,353100.627257332 6689027.6904454,353100.149129468 6689023.37890395,353090.269805806 6689024.2870954,353091.047355153 6689031.14032572,353092.632881764 6689044.06616177,353093.251050799 6689049.4822124,353093.830535152 6689054.23292145))
IK109000KW0284;KW;284;459.899526105431280;0.000000000000000;POLYGON ((352915.694483714 6689120.00287898,352912.082228187 6689103.52320826,352911.650967246 6689101.32298865,352904.168544063 6689100.42308208,352902.946660385 6689100.27163332,352899.79703649 6689099.56473802,352897.49148906 6689099.03127079,352892.647257524 6689097.86663649,352892.191142629 6689100.45227517,352891.77098912 6689106.26251797,352891.267932204 6689115.86060722,352893.226071426 6689115.63542485,352895.353791551 6689119.62846231,352896.965483794 6689123.87405133,352899.854306172 6689122.70460508,352903.530995353 6689122.04565354,352905.627353109 6689121.5899036,352915.694483714 6689120.00287898))
IK109000IP0067;IP;67;71.216165257097444;0.000000000000000;POLYGON ((353098.843688284 6689012.66208575,353098.046806304 6689005.47618395,353091.939133403 6689006.05382097,353091.926238726 6689005.83204044,353086.738211929 6689006.57874345,353087.03762798 6689009.12043274,353087.369281053 6689012.2165734,353090.37243816 6689011.7081679,353093.533167993 6689011.30186757,353093.759855467 6689011.28868765,353093.938574904 6689013.05853871,353098.843688284 6689012.66208575))
IK109000KW0286;KW;286;271.736172157671660;7.000000000000000;POLYGON ((352876.336433166 6689128.96848043,352884.939420855 6689138.70439115,352889.884023987 6689135.07876608,352898.352342756 6689129.4679051,352896.965483794 6689123.87405133,352895.353791551 6689119.62846231,352893.226071426 6689115.63542485,352891.267932204 6689115.86060722,352888.594742393 6689118.13016661,352884.343077278 6689121.93800909,352876.336433166 6689128.96848043))
IK109000LM0310;LM;310;18575.257833358995000;10.000000000000000;POLYGON ((352763.314299079 6689410.70488124,352770.243058759 6689425.54502166,352772.452788578 6689429.64451157,352774.528875342 6689432.75038917,352789.752461215 6689453.33868103,352791.297750008 6689455.14026667,352826.218858248 6689489.82574147,352829.257773877 6689492.54181136,352834.118367654 6689496.59833277,352848.875159591 6689507.86761055,352853.148764107 6689510.95691106,352860.856520806 6689515.7379115,352867.681532189 6689519.68015826,352878.273297344 6689524.51590803,352915.043479988 6689540.17912981,352940.663417549 6689547.92374665,352997.360583207 6689562.09449511,353000.33122531 6689551.90782219,353001.703217307 6689546.82107811,353005.224889288 6689534.37705103,353007.681408366 6689525.7780028,353010.451222206 6689516.04808053,353013.854071708 6689504.16730005,353021.029134786 6689506.30911077,353025.240119593 6689491.37717279,353010.594180593 6689487.22201784,353006.093901316 6689502.39332427,352948.651700866 6689487.1531494,352913.779512236 6689478.05522463,352852.187254418 6689444.92109518,352869.317251023 6689374.49469264,352840.555316869 6689367.48949019,352837.481378115 6689366.77823059,352829.809432865 6689365.22186873,352801.577368946 6689363.41549902,352801.575739017 6689371.20418571,352801.946511883 6689384.08941887,352792.350675529 6689384.64784572,352786.108158526 6689392.02086976,352782.921028643 6689395.8781166,352780.977775832 6689397.66019329,352778.31121635 6689400.04069383,352772.695234893 6689405.15195816,352771.833720808 6689405.98095701,352765.736702337 6689409.33997413,352763.314299079 6689410.70488124))
IK109000KZ0432;KZ;432;263.735502645957180;7.000000000000000;POLYGON ((353090.533608524 6689496.9265134,353087.845658835 6689506.76289513,353097.71028856 6689509.52726342,353109.496049944 6689512.73627234,353112.733883024 6689513.66066729,353115.421868404 6689503.82429653,353114.420294703 6689503.54873465,353109.63909352 6689502.15774846,353107.327272112 6689501.5133089,353103.62964627 6689500.50438555,353099.780906457 6689499.50425096,353090.533608524 6689496.9265134))
IK109000LM0290;LM;290;996.199507507766160;16.000000000000000;POLYGON ((352997.360583207 6689562.09449511,352996.370985584 6689565.93507936,353036.68434473 6689576.05219611,353045.383319146 6689578.32793709,353047.956818448 6689576.95435608,353052.273769143 6689561.23741351,353050.195077615 6689560.69070488,353041.558738477 6689558.18878227,353038.554031073 6689557.3621342,353038.245359831 6689557.26881983,353032.771280352 6689555.69566035,353030.150797399 6689554.95793652,353009.955364322 6689549.23402437,353001.703217307 6689546.82107811,353000.33122531 6689551.90782219,352997.360583207 6689562.09449511))
IK109000KZ0435;KZ;435;64.163838799049458;7.000000000000000;POLYGON ((353087.845658835 6689506.76289513,353087.093735801 6689509.47698599,353095.723671988 6689511.86808367,353096.958361633 6689512.24135306,353109.210350148 6689515.64578276,353109.496049944 6689512.73627234,353097.71028856 6689509.52726342,353087.845658835 6689506.76289513))
IK109000LM0292;LM;292;470.901212829322620;16.000000000000000;POLYGON ((353055.78908359 6689548.68252526,353058.170109793 6689540.08789118,353048.381062458 6689537.31919412,353044.29276912 6689536.11049606,353007.681408366 6689525.7780028,353005.224889288 6689534.37705103,353041.918209063 6689544.81602595,353043.537123641 6689545.27820491,353055.78908359 6689548.68252526))
IK109000KZ0436;KZ;436;3831.827131187991700;7.000000000000000;POLYGON ((353087.093735801 6689509.47698599,353066.755258598 6689583.42721917,353075.4671053 6689585.92478495,353084.789833717 6689588.49810654,353114.767531922 6689596.88017292,353117.148613929 6689588.2855611,353121.917249967 6689571.20723143,353125.990200408 6689556.50592839,353129.624545687 6689543.38784547,353132.952049212 6689531.51152461,353135.333193739 6689522.91692163,353129.399331185 6689521.25913985,353117.374035809 6689517.84148959,353109.210350148 6689515.64578276,353096.958361633 6689512.24135306,353095.723671988 6689511.86808367,353087.093735801 6689509.47698599))
IK109000LM0293;LM;293;523.715213538275520;16.000000000000000;POLYGON ((353058.170109793 6689540.08789118,353060.795331389 6689530.47766972,353047.075532029 6689526.60237121,353046.149514174 6689526.32242688,353010.451222206 6689516.04808053,353007.681408366 6689525.7780028,353044.29276912 6689536.11049606,353048.381062458 6689537.31919412,353058.170109793 6689540.08789118))
IK109000KZ0437;KZ;437;353.854125818067590;0.000000000000000;POLYGON ((353140.993686929 6689513.35280638,353139.030250188 6689509.57267194,353138.84226379 6689510.25119304,353132.291046473 6689508.40676941,353130.136789919 6689507.86442583,353128.058089146 6689507.31769016,353124.051798804 6689506.21543515,353116.650110756 6689504.08667952,353115.421868404 6689503.82429653,353112.733883024 6689513.66066729,353109.496049944 6689512.73627234,353109.210350148 6689515.64578276,353117.374035809 6689517.84148959,353129.399331185 6689521.25913985,353135.333193739 6689522.91692163,353136.02247395 6689520.42901046,353138.794067846 6689521.15799525,353140.993686929 6689513.35280638))
IK109000LM0294;LM;294;640.596878784571120;16.000000000000000;POLYGON ((353060.795331389 6689530.47766972,353064.060051975 6689518.82748553,353054.340081923 6689515.94349481,353021.029134786 6689506.30911077,353013.854071708 6689504.16730005,353010.451222206 6689516.04808053,353046.149514174 6689526.32242688,353047.075532029 6689526.60237121,353060.795331389 6689530.47766972))
IK109000LM0295;LM;295;697.396538732705150;16.000000000000000;POLYGON ((353064.060051975 6689518.82748553,353068.258232904 6689503.67379647,353058.5446901 6689500.90068945,353025.240119593 6689491.37717279,353021.029134786 6689506.30911077,353054.340081923 6689515.94349481,353064.060051975 6689518.82748553))
IK109000LM0509;LM;509;97.000929438661345;16.000000000000000;POLYGON ((353052.273769143 6689561.23741351,353054.0973068 6689554.78923966,353044.774511848 6689552.21596635,353043.313159324 6689551.85588955,353039.999777625 6689550.93592615,353039.185225952 6689553.87619814,353038.934594861 6689554.78089724,353038.245359831 6689557.26881983,353038.554031073 6689557.3621342,353041.558738477 6689558.18878227,353050.195077615 6689560.69070488,353052.273769143 6689561.23741351))
IK109000LM0510;LM;510;584.865587693149910;16.000000000000000;POLYGON ((353054.0973068 6689554.78923966,353055.78908359 6689548.68252526,353043.537123641 6689545.27820491,353041.918209063 6689544.81602595,353005.224889288 6689534.37705103,353001.703217307 6689546.82107811,353009.955364322 6689549.23402437,353030.226353006 6689554.95354241,353032.771280352 6689555.69566035,353038.245359831 6689557.26881983,353038.934594861 6689554.78089724,353039.185225952 6689553.87619814,353039.999777625 6689550.93592615,353043.313159324 6689551.85588955,353044.774511848 6689552.21596635,353054.0973068 6689554.78923966))
